Sno,date,country,Cured,Death,Confirmed,Total Test,"Serious,Critical",Total cases
17039,11/14/2021,Benin,1409417,25018,1435128,24833,0,0
17040,11/15/2021,Benin,163957,3097,168824,24833,0,0
17041,11/16/2021,Benin,813399,10074,824274,24833,0,0
17042,11/17/2021,Benin,758849,9556,769307,24833,0,0
17043,11/18/2021,Benin,199020,3492,203719,24846,0,13
17044,11/19/2021,Benin,311782,4357,318848,24846,0,0
17045,11/20/2021,Benin,340862,5119,346371,24846,0,0
17046,11/21/2021,Benin,2801907,35896,2872684,24846,0,0
17047,11/22/2021,Benin,2946870,14686,3073134,24846,0,0
17048,11/23/2021,Benin,19894,206,20204,24846,0,0
17049,11/24/2021,Benin,9851,49,10020,24850,0,4
17050,11/25/2021,Benin,780735,10506,791656,24850,0,0
17051,11/26/2021,Benin,5927756,126024,6165402,24850,0,0
17052,11/27/2021,Benin,69814,1287,78621,24850,0,0
17053,11/28/2021,Benin,49830,913,54853,24850,0,0
17054,11/29/2021,Benin,19803,112,24702,24850,0,0
17055,11/30/2021,Benin,24582,511,26052,24850,0,0
17056,12/01/2021,Benin,915400,4662,941745,24863,0,13
17057,12/02/2021,Benin,115873,1771,119057,24863,0,0
17058,12/03/2021,Benin,580027,16193,597714,24863,0,0
17059,12/04/2021,Benin,943553,8945,953159,24863,0,0
17060,12/05/2021,Benin,19855,317,22397,24863,0,0
17061,12/06/2021,Benin,2456165,33454,2521438,24863,0,0
17062,12/07/2021,Benin,618496,3735,632379,24863,0,0
17063,12/08/2021,Benin,66353,717,71315,24863,0,0
17064,12/09/2021,Benin,332957,7341,341230,24897,0,34
17065,12/10/2021,Benin,1683170,22700,1707446,24897,0,0
17066,12/11/2021,Benin,1480556,17927,1513014,24897,0,0
17067,12/12/2021,Benin,7358,129,7496,24897,0,0
17068,12/13/2021,Benin,1887236,13042,1926988,24897,0,0
17069,12/14/2021,Benin,36617,193,40814,24897,0,0
17070,12/15/2021,Benin,511888,4888,538407,24907,0,10
17071,12/16/2021,Benin,713055,9619,723457,24907,0,0
17072,12/17/2021,Benin,60958,809,61844,24907,0,0
17073,12/18/2021,Benin,980933,13482,998565,24907,0,0
17074,12/19/2021,Benin,10564,4,10589,24907,0,0
17075,12/20/2021,Benin,1409501,25020,1435204,24907,0,0
17076,12/21/2021,Benin,164155,3101,168988,24907,0,0
17077,12/22/2021,Benin,813512,10074,824305,24935,0,28
17078,12/23/2021,Benin,758908,9563,769343,24935,0,0
17079,12/24/2021,Benin,199170,3496,203869,24935,0,0
17080,12/25/2021,Benin,312198,4358,318991,24935,0,0
17081,12/26/2021,Benin,340944,5120,346411,24935,0,0
17082,12/27/2021,Benin,2804396,35944,2874597,24935,0,0
17083,12/28/2021,Benin,2957201,14810,3087673,24935,0,0
17084,12/29/2021,Benin,19908,206,20227,24935,0,0
17085,12/30/2021,Benin,9873,49,10031,24935,0,0
17086,12/31/2021,Benin,780796,10508,791583,24935,0,0
17087,01/01/2022,Benin,5938734,126220,6172645,24935,0,0
17088,01/02/2022,Benin,70402,1309,79417,24935,0,0
17089,01/03/2022,Benin,50336,918,55218,24935,0,0
17090,01/04/2022,Benin,19994,113,25170,25522,0,587
17091,01/05/2022,Benin,24664,514,26140,25522,0,0
17092,01/06/2022,Benin,918041,4730,943675,25522,0,0
17093,01/07/2022,Benin,116026,1771,119181,25522,0,0
17094,01/08/2022,Benin,580195,16199,597821,25522,0,0
17095,01/09/2022,Benin,943629,8945,953187,25522,0,0
17096,01/10/2022,Benin,20025,317,22623,25522,0,0
17097,01/11/2022,Benin,2459223,33502,2523943,25522,0,0
17098,01/12/2022,Benin,619344,3738,633146,26036,1,514
17099,1/13/2022,Benin,66771,718,71873,26036,0,0
17100,1/14/2022,Benin,333104,7351,341274,26036,0,0
17101,1/15/2022,Benin,1683319,22704,1707502,26036,0,0
17102,1/16/2022,Benin,1481742,17944,1513877,26036,0,0
17103,1/17/2022,Benin,7359,129,7499,26036,0,0
17104,1/18/2022,Benin,1890565,13057,1929579,26036,0,0
17105,1/19/2022,Benin,36903,195,41279,26309,1,273
17106,1/20/2022,Benin,514543,4910,540453,26309,0,0
17107,1/21/2022,Benin,713163,9621,723570,26309,0,0
17108,1/22/2022,Benin,60970,809,61851,26309,0,0
17109,1/23/2022,Benin,981303,13486,998817,26309,0,0
17110,1/24/2022,Benin,10565,4,10591,26309,0,0
17111,1/25/2022,Benin,1409572,25021,1435281,26309,0,0
17112,1/26/2022,Benin,164326,3101,169215,26450,0,141
17113,1/27/2022,Benin,813583,10074,824346,26450,0,0
17114,1/28/2022,Benin,758958,9571,769383,26450,0,0
17115,1/29/2022,Benin,199272,3499,203962,26450,0,0
17116,1/30/2022,Benin,312556,4360,319152,26450,0,0
17117,1/31/2022,Benin,341015,5120,346479,26450,0,0
17118,02/01/2022,Benin,2806933,35989,2876587,26450,0,0
17119,02/02/2022,Benin,2970175,14938,3103310,26498,0,48
17120,02/03/2022,Benin,19912,206,20231,26498,0,0
17121,02/04/2022,Benin,9891,49,10036,26498,0,0
17122,02/05/2022,Benin,780815,10508,791594,26498,0,0
17123,02/06/2022,Benin,5944801,126390,6181247,26498,0,0
17124,02/07/2022,Benin,70985,1326,80521,26498,0,0
17125,02/08/2022,Benin,50794,921,55640,26498,0,0
17126,02/09/2022,Benin,20262,116,25751,26498,0,0
17127,02/10/2022,Benin,24716,516,26249,26498,0,0
17128,02/11/2022,Benin,920646,4795,945749,26552,0,54
17129,02/12/2022,Benin,116203,1772,119302,26552,0,0
17130,2/13/2022,Benin,580336,16207,597929,26552,0,0
17131,2/14/2022,Benin,943719,8947,953224,26552,0,0
17132,2/15/2022,Benin,20196,317,22792,26552,0,0
17133,2/16/2022,Benin,2462244,33557,2526401,26567,0,15
17134,2/17/2022,Benin,619949,3743,633895,26567,0,0
17135,2/18/2022,Benin,67020,721,72365,26567,0,0
17136,2/19/2022,Benin,333244,7352,341307,26567,0,0
17137,2/20/2022,Benin,1683453,22704,1707585,26567,0,0
17138,2/21/2022,Benin,1482903,17958,1514708,26567,0,0
17139,2/22/2022,Benin,7359,129,7501,26567,0,0
17140,2/23/2022,Benin,1893498,13081,1932105,26567,0,0
17141,2/24/2022,Benin,37272,197,41646,26567,0,0
17142,2/25/2022,Benin,517041,4937,542445,26567,0,0
17143,2/26/2022,Benin,713273,9625,723695,26567,0,0
17144,2/27/2022,Benin,60980,809,61856,26567,0,0
17145,2/28/2022,Benin,981645,13489,999150,26567,0,0
17146,03/01/2022,Benin,10565,4,10591,26567,0,0
17147,03/02/2022,Benin,1409660,25022,1435353,26567,0,0
17148,03/03/2022,Benin,164460,3102,169341,26575,0,8
17149,03/04/2022,Benin,813673,10074,824384,26575,0,0
17150,03/05/2022,Benin,759001,9578,769417,26575,0,0
17151,03/06/2022,Benin,199446,3502,204098,26575,0,0
17152,03/07/2022,Benin,312890,4361,319355,26575,0,0
17153,03/08/2022,Benin,341077,5120,346533,26575,0,0
17154,03/09/2022,Benin,2810121,36037,2878564,26575,0,0
17155,03/10/2022,Benin,2982545,15025,3117083,26575,0,0
17156,03/11/2022,Benin,19920,206,20234,26575,0,0
17157,03/12/2022,Benin,9905,49,10043,26575,0,0
17158,3/13/2022,Benin,780851,10510,791614,26575,0,0
17159,3/14/2022,Benin,5952192,126560,6189257,26575,0,0
17160,3/15/2022,Benin,71662,1340,81560,26575,0,0
17161,3/16/2022,Benin,51132,926,56052,26952,0,377
17162,3/17/2022,Benin,20478,117,26207,26952,0,0
17163,3/18/2022,Benin,24815,516,26381,26952,0,0
17164,3/19/2022,Benin,923209,4861,947859,26952,0,0
17165,3/20/2022,Benin,116325,1773,119405,26952,0,0
17166,3/21/2022,Benin,580483,16212,598027,26952,0,0
17167,3/22/2022,Benin,943788,8947,953257,26952,0,0
17168,3/23/2022,Benin,20289,318,22929,26952,0,0
17169,3/24/2022,Benin,2465250,33606,2528806,26952,0,0
17170,3/25/2022,Benin,620757,3747,634605,26952,0,0
17171,3/26/2022,Benin,67455,722,72860,26952,0,0
17172,3/27/2022,Benin,333316,7354,341362,26952,0,0
17173,3/28/2022,Benin,1683551,22705,1707655,26952,0,0
17174,3/29/2022,Benin,1483992,17970,1515599,26952,0,0
17175,3/30/2022,Benin,7360,129,7505,26952,0,0
17176,3/31/2022,Benin,1896499,13097,1934450,26952,0,0
17177,04/01/2022,Benin,37628,199,42089,26952,0,0
17178,04/02/2022,Benin,519697,4961,544227,26952,0,0
17179,04/03/2022,Benin,713377,9626,723785,26952,0,0
17180,04/04/2022,Benin,60995,809,61862,26952,0,0
17181,04/05/2022,Benin,982003,13492,999462,26952,0,0
17182,04/06/2022,Benin,10573,4,10593,26952,0,0
17183,04/07/2022,Benin,1409739,25023,1435419,26952,0,0
17184,04/08/2022,Benin,164696,3106,169461,26952,0,0
17185,04/09/2022,Benin,813743,10074,824423,26952,0,0
17186,04/10/2022,Benin,759041,9586,769463,26952,0,0
17187,04/11/2022,Benin,199584,3504,204224,26952,0,0
17188,04/12/2022,Benin,313098,4362,319576,26952,0,0
17189,4/13/2022,Benin,341128,5120,346588,26952,0,0
17190,4/14/2022,Benin,2812869,36079,2880370,26952,0,0
17191,4/15/2022,Benin,2993242,15155,3130833,26952,0,0
17192,4/16/2022,Benin,19929,206,20240,26952,0,0
17193,4/17/2022,Benin,9925,49,10053,26952,0,0
17194,4/18/2022,Benin,780884,10510,791629,26952,0,0
17195,4/19/2022,Benin,5965644,126727,6197018,26952,0,0
17196,4/20/2022,Benin,72305,1350,82688,26952,0,0
17197,4/21/2022,Benin,51396,931,56493,26952,0,0
17198,4/22/2022,Benin,20829,120,26690,26952,0,0
17199,4/23/2022,Benin,24875,519,26476,26952,0,0
17200,4/24/2022,Benin,925526,4925,949929,26952,0,0
17201,4/25/2022,Benin,116486,1775,119509,26952,0,0
17202,4/26/2022,Benin,580677,16215,598130,26952,0,0
17203,4/27/2022,Benin,943842,8947,953292,26952,0,0
17204,4/28/2022,Benin,20441,319,23080,26952,0,0
17205,4/29/2022,Benin,2468236,33652,2531118,26952,0,0
17206,4/30/2022,Benin,621541,3751,635320,26952,0,0
17207,05/01/2022,Benin,67928,723,73290,26952,0,0
17208,05/02/2022,Benin,333348,7355,341401,26952,0,0
17209,05/03/2022,Benin,1683691,22711,1707741,26952,0,0
17210,05/04/2022,Benin,1485017,17980,1516481,26952,0,0
17211,05/05/2022,Benin,7361,129,7506,26952,0,0
17212,05/06/2022,Benin,1898966,13115,1937122,26952,0,0
17213,05/07/2022,Benin,38040,201,42564,26952,0,0
17214,05/08/2022,Benin,522192,4984,545954,26952,0,0
17215,05/09/2022,Benin,713482,9627,723864,26952,0,0
17216,05/10/2022,Benin,61008,809,61870,26952,0,0
17217,05/11/2022,Benin,982357,13494,999688,26952,0,0
17218,05/12/2022,Benin,10574,4,10594,26952,0,0
17219,5/13/2022,Benin,1409830,25027,1435478,26952,0,0
17220,5/14/2022,Benin,164848,3109,169620,26952,0,0
17221,2/15/2020,Bermuda,813853,10075,824460,0,,0
17222,2/16/2020,Bermuda,759088,9593,769504,0,,0
17223,2/17/2020,Bermuda,199722,3505,204337,0,,0
17224,2/18/2020,Bermuda,313375,4363,319755,0,,0
17225,2/19/2020,Bermuda,341192,5120,346649,0,,0
17226,2/20/2020,Bermuda,2816013,36121,2882239,0,,0
17227,2/21/2020,Bermuda,3006439,15269,3146981,0,,0
17228,2/22/2020,Bermuda,19937,206,20246,0,,0
17229,2/23/2020,Bermuda,9939,49,10061,0,,0
17230,2/24/2020,Bermuda,780907,10512,791640,0,,0
17231,2/25/2020,Bermuda,5974594,126851,6205190,0,,0
17232,2/26/2020,Bermuda,73047,1365,83859,0,,0
17233,2/27/2020,Bermuda,51981,939,57000,0,,0
17234,2/28/2020,Bermuda,21136,121,27153,0,,0
17235,2/29/2020,Bermuda,24940,524,26576,0,,0
17236,03/01/2020,Bermuda,927926,4992,952111,0,,0
17237,03/02/2020,Bermuda,116657,1776,119603,0,,0
17238,03/03/2020,Bermuda,580871,16224,598248,0,,0
17239,03/04/2020,Bermuda,943889,8949,953334,0,,0
17240,03/05/2020,Bermuda,20660,321,23237,0,,0
17241,03/06/2020,Bermuda,2471038,33695,2533323,0,,0
17242,03/07/2020,Bermuda,622313,3756,636049,0,,0
17243,03/08/2020,Bermuda,68344,725,73615,0,,0
17244,03/09/2020,Bermuda,333421,7356,341433,0,,0
17245,03/10/2020,Bermuda,1683797,22715,1707822,0,,0
17246,03/11/2020,Bermuda,1486059,17988,1517380,0,,0
17247,03/12/2020,Bermuda,7365,129,7510,0,,0
17248,3/13/2020,Bermuda,1902256,13132,1940096,0,,0
17249,3/14/2020,Bermuda,38407,202,42820,0,,0
17250,3/15/2020,Bermuda,524469,4999,547283,0,,0
17251,3/16/2020,Bermuda,713591,9629,723945,0,,0
17252,3/17/2020,Bermuda,61030,809,61889,0,,0
17253,3/18/2020,Bermuda,982638,13496,999853,2,,0
17254,3/19/2020,Bermuda,10575,4,10597,2,,0
17255,3/20/2020,Bermuda,1409910,25027,1435529,2,,0
17256,3/21/2020,Bermuda,165067,3111,169740,2,,0
17257,3/22/2020,Bermuda,813928,10076,824497,6,,4
17258,3/23/2020,Bermuda,759123,9599,769539,6,,0
17259,3/24/2020,Bermuda,199877,3507,204391,6,,0
17260,3/25/2020,Bermuda,313618,4364,319901,7,,1
17261,3/26/2020,Bermuda,341234,5120,346681,15,,8
17262,3/27/2020,Bermuda,2818476,36157,2883947,17,,2
17263,3/28/2020,Bermuda,3020052,15350,3160937,17,,0
17264,3/29/2020,Bermuda,19948,206,20257,22,,5
17265,3/30/2020,Bermuda,9947,49,10064,27,,5
17266,3/31/2020,Bermuda,780927,10512,791658,32,,5
17267,04/01/2020,Bermuda,5980350,127031,6214190,32,,0
17268,04/02/2020,Bermuda,73770,1376,84822,35,,3
17269,04/03/2020,Bermuda,52464,945,57388,35,,0
17270,04/04/2020,Bermuda,21363,122,27488,37,,2
17271,04/05/2020,Bermuda,25005,528,26682,37,,0
17272,04/06/2020,Bermuda,930418,5058,954326,39,,2
17273,04/07/2020,Bermuda,116801,1778,119703,39,0,0
17274,04/08/2020,Bermuda,581055,16233,598334,39,1,0
17275,04/09/2020,Bermuda,943938,8950,953360,48,1,9
17276,04/10/2020,Bermuda,20760,324,23392,48,0,0
17277,04/11/2020,Bermuda,2473781,33724,2535402,48,0,0
17278,04/12/2020,Bermuda,623044,3759,636627,57,0,9
17279,4/13/2020,Bermuda,68859,728,73901,57,1,0
17280,4/14/2020,Bermuda,333473,7356,341452,57,0,0
17281,4/15/2020,Bermuda,1683866,22719,1707847,81,0,24
17282,4/16/2020,Bermuda,1487071,17999,1518181,81,0,0
17283,4/17/2020,Bermuda,7368,129,7516,83,0,2
17284,4/18/2020,Bermuda,1905000,13154,1941724,83,0,0
17285,4/19/2020,Bermuda,38865,203,43328,86,0,3
17286,4/20/2020,Bermuda,526607,5019,549080,89,0,3
17287,4/21/2020,Bermuda,713689,9630,723999,98,0,9
17288,4/22/2020,Bermuda,61038,809,61893,99,0,1
17289,4/23/2020,Bermuda,983200,13500,1000169,99,0,0
17290,4/24/2020,Bermuda,10577,4,10605,99,0,0
17291,4/25/2020,Bermuda,1409968,25030,1435565,109,0,10
17292,4/26/2020,Bermuda,165292,3111,169839,109,0,0
17293,4/27/2020,Bermuda,813998,10076,824517,110,1,1
17294,4/28/2020,Bermuda,759179,9605,769569,110,0,0
17295,4/29/2020,Bermuda,200040,3507,204516,111,0,1
17296,4/30/2020,Bermuda,313886,4365,320024,114,0,3
17297,05/01/2020,Bermuda,341287,5122,346745,114,0,0
17298,05/02/2020,Bermuda,2821491,36197,2885238,114,1,0
17299,05/03/2020,Bermuda,3033258,15408,3170868,115,0,1
17300,05/04/2020,Bermuda,19959,206,20264,115,0,0
17301,05/05/2020,Bermuda,9955,49,10076,115,0,0
17302,05/06/2020,Bermuda,780956,10512,791670,118,0,3
17303,05/07/2020,Bermuda,5993401,127097,6220207,118,0,0
17304,05/08/2020,Bermuda,74511,1392,85596,118,0,0
17305,05/09/2020,Bermuda,52787,955,57775,118,0,0
17306,05/10/2020,Bermuda,21688,125,28295,118,0,0
17307,05/11/2020,Bermuda,25067,530,26744,119,1,1
17308,05/12/2020,Bermuda,932666,5116,955974,121,0,2
17309,5/13/2020,Bermuda,116926,1778,119745,121,0,0
17310,5/14/2020,Bermuda,581197,16237,598387,122,1,1
17311,5/15/2020,Bermuda,944007,8951,953393,122,0,0
17312,5/16/2020,Bermuda,20896,324,23649,123,0,1
17313,5/17/2020,Bermuda,2476339,33752,2537373,123,0,0
17314,5/18/2020,Bermuda,623773,3764,637373,125,0,2
17315,5/19/2020,Bermuda,69269,729,74389,125,0,0
17316,5/20/2020,Bermuda,333525,7357,341486,125,0,0
17317,5/21/2020,Bermuda,1683968,22728,1707884,125,0,0
17318,5/22/2020,Bermuda,1488077,18011,1518847,128,0,3
17319,5/23/2020,Bermuda,7370,129,7518,128,0,0
17320,5/24/2020,Bermuda,1907201,13178,1944222,133,0,5
17321,5/25/2020,Bermuda,39269,203,43804,133,0,0
17322,5/26/2020,Bermuda,528252,5029,550878,139,0,6
17323,5/27/2020,Bermuda,713815,9632,724081,139,0,0
17324,5/28/2020,Bermuda,61056,809,61907,140,0,1
17325,5/29/2020,Bermuda,983520,13504,1000358,140,0,0
17326,5/30/2020,Bermuda,10581,4,10612,140,0,0
17327,5/31/2020,Bermuda,1410005,25035,1435609,140,0,0
17328,06/01/2020,Bermuda,165449,3113,169971,141,0,1
17329,06/02/2020,Bermuda,814059,10076,824546,141,0,0
17330,06/03/2020,Bermuda,759213,9608,769605,141,0,0
17331,06/04/2020,Bermuda,200154,3507,204618,141,0,0
17332,06/05/2020,Bermuda,314107,4371,320112,141,0,0
17333,06/06/2020,Bermuda,341336,5122,346778,141,0,0
17334,06/07/2020,Bermuda,2824197,36226,2886702,141,0,0
17335,06/08/2020,Bermuda,3045310,15512,3187716,141,0,0
17336,06/09/2020,Bermuda,19978,206,20278,141,0,0
17337,06/10/2020,Bermuda,9969,49,10092,141,0,0
17338,06/11/2020,Bermuda,780987,10512,791689,141,0,0
17339,06/12/2020,Bermuda,6000911,130753,6229596,141,0,0
17340,6/13/2020,Bermuda,75247,1409,86723,142,0,1
17341,6/14/2020,Bermuda,53263,968,58275,142,0,0
17342,6/15/2020,Bermuda,22061,126,29020,144,0,2
17343,6/16/2020,Bermuda,25146,532,26838,144,0,0
17344,6/17/2020,Bermuda,935007,5172,958059,144,0,0
17345,6/18/2020,Bermuda,117054,1781,119823,144,0,0
17346,6/19/2020,Bermuda,581312,16244,598455,144,0,0
17347,6/20/2020,Bermuda,944073,8951,953415,146,0,2
17348,6/21/2020,Bermuda,21009,325,23796,146,0,0
17349,6/22/2020,Bermuda,2478778,33782,2539277,146,0,0
17350,6/23/2020,Bermuda,624477,3766,638030,146,0,0
17351,6/24/2020,Bermuda,69770,731,74846,146,0,0
17352,6/25/2020,Bermuda,333559,7357,341536,146,0,0
17353,6/26/2020,Bermuda,1684123,22737,1707953,146,0,0
17354,6/27/2020,Bermuda,1489069,18021,1519599,146,0,0
17355,6/28/2020,Bermuda,7374,129,7521,146,0,0
17356,6/29/2020,Bermuda,1909613,13197,1946749,146,0,0
17357,6/30/2020,Bermuda,39634,204,44222,146,0,0
17358,07/01/2020,Bermuda,530678,5054,552425,146,0,0
17359,07/02/2020,Bermuda,713944,9635,724169,146,0,0
17360,07/03/2020,Bermuda,61064,809,61914,146,0,0
17361,07/04/2020,Bermuda,983656,13506,1000546,146,0,0
17362,07/05/2020,Bermuda,10581,4,10619,146,0,0
17363,07/06/2020,Bermuda,1410066,25039,1435671,146,0,0
17364,07/07/2020,Bermuda,165571,3118,170102,148,0,2
17365,07/08/2020,Bermuda,814109,10076,824574,149,0,1
17366,07/09/2020,Bermuda,759240,9611,769640,149,0,0
17367,07/10/2020,Bermuda,200237,3507,204685,150,0,1
17368,07/11/2020,Bermuda,314282,4372,320256,150,0,0
17369,07/12/2020,Bermuda,341387,5122,346824,150,0,0
17370,7/13/2020,Bermuda,2826411,36262,2888341,150,0,0
17371,7/14/2020,Bermuda,3059441,15617,3205197,150,0,0
17372,7/15/2020,Bermuda,19985,206,20282,150,0,0
17373,7/16/2020,Bermuda,9973,49,10093,152,0,2
17374,7/17/2020,Bermuda,781007,10512,791704,152,0,0
17375,7/18/2020,Bermuda,6008750,130918,6237755,153,0,1
17376,7/19/2020,Bermuda,76279,1424,88050,153,0,0
17377,7/20/2020,Bermuda,53638,974,58833,153,0,0
17378,7/21/2020,Bermuda,22322,127,29645,153,0,0
17379,7/22/2020,Bermuda,25190,535,26943,153,0,0
17380,7/23/2020,Bermuda,936950,5241,959986,153,0,0
17381,7/24/2020,Bermuda,117193,1781,119935,153,0,0
17382,7/25/2020,Bermuda,581406,16246,598521,153,0,0
17383,7/26/2020,Bermuda,944128,8951,953437,153,0,0
17384,7/27/2020,Bermuda,21105,326,24047,154,0,1
17385,7/28/2020,Bermuda,2481201,33809,2541168,156,0,2
17386,7/29/2020,Bermuda,625042,3771,638721,156,0,0
17387,7/30/2020,Bermuda,70029,732,75099,156,0,0
17388,7/31/2020,Bermuda,333573,7357,341573,156,0,0
17389,08/01/2020,Bermuda,1684230,22739,1708005,156,0,0
17390,08/02/2020,Bermuda,1490050,18027,1520468,157,0,1
17391,08/03/2020,Bermuda,7377,129,7525,157,0,0
17392,08/04/2020,Bermuda,1911812,13209,1948592,157,0,0
17393,08/05/2020,Bermuda,40102,208,44708,157,0,0
17394,08/06/2020,Bermuda,532940,5076,554221,157,0,0
17395,08/07/2020,Bermuda,713998,9635,724230,157,0,0
17396,08/08/2020,Bermuda,61073,809,61916,157,0,0
17397,08/09/2020,Bermuda,984015,13507,1000763,158,0,1
17398,08/10/2020,Bermuda,10584,4,10624,158,0,0
17399,08/11/2020,Bermuda,1410095,25040,1435720,159,0,1
17400,08/12/2020,Bermuda,165700,3123,170199,159,0,0
17401,8/13/2020,Bermuda,814162,10076,824608,159,0,0
17402,8/14/2020,Bermuda,759287,9613,769665,159,0,0
17403,8/15/2020,Bermuda,200356,3509,204800,162,0,3
17404,8/16/2020,Bermuda,314454,4373,320340,162,0,0
17405,8/17/2020,Bermuda,341419,5122,346846,162,0,0
17406,8/18/2020,Bermuda,2828983,36293,2889994,166,0,4
17407,8/19/2020,Bermuda,3072895,15739,3218015,166,0,0
17408,8/20/2020,Bermuda,19995,206,20284,166,0,0
17409,8/21/2020,Bermuda,9984,49,10100,167,0,1
17410,8/22/2020,Bermuda,781024,10512,791721,167,0,0
17411,8/23/2020,Bermuda,6016506,131038,6245057,167,0,0
17412,8/24/2020,Bermuda,77147,1436,88978,168,0,1
17413,8/25/2020,Bermuda,53945,988,59346,168,0,0
17414,8/26/2020,Bermuda,22617,131,30492,168,0,0
17415,8/27/2020,Bermuda,25251,536,27024,168,0,0
17416,8/28/2020,Bermuda,939160,5308,961934,168,0,0
17417,8/29/2020,Bermuda,117265,1783,120003,169,0,1
17418,8/30/2020,Bermuda,581529,16250,598590,169,0,0
17419,8/31/2020,Bermuda,944150,8952,953462,172,0,3
17420,09/01/2020,Bermuda,21294,328,24341,172,0,0
17421,09/02/2020,Bermuda,2483676,33838,2543040,172,0,0
17422,09/03/2020,Bermuda,625738,3774,639369,174,0,2
17423,09/04/2020,Bermuda,70623,734,75608,175,0,1
17424,09/05/2020,Bermuda,333621,7359,341629,175,0,0
17425,09/06/2020,Bermuda,1684286,22743,1708057,175,0,0
17426,09/07/2020,Bermuda,1491016,18040,1521261,175,0,0
17427,09/08/2020,Bermuda,7379,129,7525,175,0,0
17428,09/09/2020,Bermuda,1914177,13223,1950339,177,0,2
17429,09/10/2020,Bermuda,40619,212,45188,177,0,0
17430,09/11/2020,Bermuda,534809,5091,555842,177,0,0
17431,09/12/2020,Bermuda,714098,9635,724315,177,0,0
17432,9/13/2020,Bermuda,61075,809,61917,177,0,0
17433,9/14/2020,Bermuda,984327,13508,1000881,177,0,0
17434,9/15/2020,Bermuda,10585,4,10630,177,0,0
17435,9/16/2020,Bermuda,1410164,25041,1435778,178,0,1
17436,9/17/2020,Bermuda,165839,3126,170272,178,0,0
17437,9/18/2020,Bermuda,814223,10076,824644,178,0,0
17438,9/19/2020,Bermuda,759325,9616,769704,180,0,2
17439,9/20/2020,Bermuda,200483,3511,204887,180,0,0
17440,9/21/2020,Bermuda,314620,4374,320403,180,0,0
17441,9/22/2020,Bermuda,341464,5122,346885,180,0,0
17442,9/23/2020,Bermuda,2831226,36323,2891699,181,0,1
17443,9/24/2020,Bermuda,3083962,15871,3235533,181,0,0
17444,9/25/2020,Bermuda,20015,207,20289,181,0,0
17445,9/26/2020,Bermuda,9991,49,10110,181,0,0
17446,9/27/2020,Bermuda,781048,10512,791732,181,0,0
17447,9/28/2020,Bermuda,6022485,131205,6251810,181,0,0
